x1,x2,x3,target_1,target_2,target_3,dist,0-th amplification,1-th amplification,2-th amplification,3-th amplification
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2,0,0,0,0.11547005383792516,0.03666666666666667,0.023333333333333334,0.026666666666666665,0.019999999999999997
0.0,0.2,0.0,0,0,0,0.11547005383792516,0.03666666666666667,0.04333333333333333,0.03,0.039999999999999994
0.2,0.0,0.0,0,0,0,0.11547005383792516,0.04,0.03,0.013333333333333332,0.013333333333333332
0.0,0.0,0.4,0,0,0,0.23094010767585033,0.09,0.11666666666666664,0.13333333333333333,0.11
0.0,0.4,0.0,0,0,0,0.23094010767585033,0.14666666666666664,0.11999999999999998,0.08333333333333331,0.13333333333333333
0.4,0.0,0.0,0,0,0,0.23094010767585033,0.11333333333333333,0.11,0.12333333333333332,0.12999999999999998
0.0,0.0,0.6,0,0,0,0.34641016151377546,0.21666666666666665,0.22333333333333327,0.19999999999999993,0.22999999999999995
0.0,0.6,0.0,0,0,0,0.34641016151377546,0.23999999999999996,0.24999999999999997,0.21333333333333332,0.18999999999999992
0.6,0.0,0.0,0,0,0,0.34641016151377546,0.2266666666666666,0.2133333333333333,0.22666666666666666,0.23333333333333328
0.0,0.0,0.8,0,0,0,0.46188021535170065,0.3066666666666666,0.2833333333333333,0.30999999999999994,0.30999999999999994
0.0,0.8,0.0,0,0,0,0.46188021535170065,0.30666666666666664,0.3133333333333333,0.30666666666666664,0.29666666666666663
0.8,0.0,0.0,0,0,0,0.46188021535170065,0.29666666666666663,0.29,0.30666666666666664,0.3133333333333333
0.0,0.0,1.0,0,0,0,0.5773502691896258,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334
0.0,1.0,0.0,0,0,0,0.5773502691896258,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334
1.0,0.0,0.0,0,0,0,0.5773502691896258,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334
0.0,0.2,0.2,0,0,0,0.16329931618554525,0.08666666666666666,0.07,0.04333333333333333,0.059999999999999984
0.2,0.0,0.2,0,0,0,0.16329931618554525,0.06666666666666667,0.06999999999999999,0.06333333333333332,0.07
0.2,0.2,0.0,0,0,0,0.16329931618554525,0.08666666666666666,0.06999999999999999,0.04333333333333333,0.056666666666666664
0.0,0.2,0.4,0,0,0,0.25819888974716115,0.16666666666666669,0.18666666666666665,0.13666666666666666,0.12666666666666668
0.0,0.4,0.2,0,0,0,0.25819888974716115,0.13333333333333333,0.15,0.14,0.15333333333333332
0.2,0.0,0.4,0,0,0,0.25819888974716115,0.15,0.16,0.1433333333333333,0.14
0.2,0.4,0.0,0,0,0,0.25819888974716115,0.12333333333333334,0.14666666666666664,0.16,0.12
0.4,0.0,0.2,0,0,0,0.25819888974716115,0.16,0.1433333333333333,0.1433333333333333,0.1433333333333333
0.4,0.2,0.0,0,0,0,0.25819888974716115,0.12333333333333332,0.12333333333333334,0.13,0.11666666666666668
0.0,0.2,0.6,0,0,0,0.36514837167011077,0.24,0.2633333333333333,0.2866666666666667,0.27333333333333326
0.0,0.6,0.2,0,0,0,0.36514837167011077,0.24666666666666665,0.24,0.22333333333333333,0.24
0.2,0.0,0.6,0,0,0,0.36514837167011077,0.22999999999999995,0.26,0.22666666666666666,0.2533333333333333
0.2,0.6,0.0,0,0,0,0.36514837167011077,0.26666666666666666,0.23999999999999994,0.22333333333333327,0.2633333333333333
0.6,0.0,0.2,0,0,0,0.36514837167011077,0.22999999999999995,0.2566666666666666,0.23333333333333328,0.23999999999999996
0.6,0.2,0.0,0,0,0,0.36514837167011077,0.2733333333333333,0.2266666666666666,0.26666666666666666,0.2533333333333333
0.0,0.2,0.8,0,0,0,0.47609522856952347,0.34666666666666673,0.34333333333333343,0.32333333333333336,0.33333333333333337
0.0,0.8,0.2,0,0,0,0.47609522856952347,0.29666666666666663,0.3400000000000001,0.33,0.34666666666666673
0.2,0.0,0.8,0,0,0,0.47609522856952347,0.34000000000000014,0.34666666666666673,0.31999999999999995,0.3233333333333333
0.2,0.8,0.0,0,0,0,0.47609522856952347,0.3400000000000001,0.34000000000000014,0.34666666666666673,0.34
0.8,0.0,0.2,0,0,0,0.47609522856952347,0.32666666666666666,0.3366666666666667,0.31999999999999995,0.34000000000000014
0.8,0.2,0.0,0,0,0,0.47609522856952347,0.35000000000000014,0.3166666666666666,0.33,0.34333333333333343
0.0,0.2,1.0,0,0,0,0.5887840577551898,0.3733333333333334,0.37,0.3400000000000001,0.37000000000000016
0.0,1.0,0.2,0,0,0,0.5887840577551898,0.38000000000000006,0.36,0.3666666666666668,0.37000000000000005
0.2,0.0,1.0,0,0,0,0.5887840577551898,0.36333333333333345,0.36333333333333334,0.3566666666666667,0.3866666666666667
0.2,1.0,0.0,0,0,0,0.5887840577551898,0.37000000000000005,0.37333333333333335,0.36333333333333345,0.3766666666666667
1.0,0.0,0.2,0,0,0,0.5887840577551898,0.3500000000000001,0.36,0.38000000000000006,0.37000000000000005
1.0,0.2,0.0,0,0,0,0.5887840577551898,0.36333333333333345,0.3600000000000001,0.37000000000000005,0.38666666666666666
0.0,0.4,0.4,0,0,0,0.3265986323710905,0.22666666666666666,0.26666666666666666,0.26666666666666666,0.2533333333333333
0.4,0.0,0.4,0,0,0,0.3265986323710905,0.2366666666666667,0.24999999999999997,0.2433333333333333,0.24999999999999997
0.4,0.4,0.0,0,0,0,0.3265986323710905,0.2,0.19666666666666666,0.18666666666666665,0.21999999999999997
0.0,0.4,0.6,0,0,0,0.4163331998932266,0.3066666666666667,0.3033333333333333,0.3466666666666668,0.33333333333333337
0.0,0.6,0.4,0,0,0,0.4163331998932266,0.3366666666666667,0.29666666666666663,0.3400000000000001,0.3566666666666667
0.4,0.0,0.6,0,0,0,0.4163331998932266,0.3066666666666667,0.2866666666666667,0.31666666666666665,0.32333333333333336
0.4,0.6,0.0,0,0,0,0.4163331998932266,0.35,0.3533333333333333,0.27,0.30999999999999994
0.6,0.0,0.4,0,0,0,0.4163331998932266,0.3266666666666667,0.35666666666666663,0.30999999999999994,0.3499999999999999
0.6,0.4,0.0,0,0,0,0.4163331998932266,0.36,0.31666666666666665,0.35666666666666663,0.33333333333333337
0.0,0.4,0.8,0,0,0,0.5163977794943223,0.4333333333333333,0.42333333333333323,0.4233333333333333,0.41
0.0,0.8,0.4,0,0,0,0.5163977794943223,0.44,0.42,0.4233333333333333,0.41
0.4,0.0,0.8,0,0,0,0.5163977794943223,0.42333333333333345,0.40333333333333327,0.4033333333333334,0.43
0.4,0.8,0.0,0,0,0,0.5163977794943223,0.41,0.4266666666666667,0.4,0.44
0.8,0.0,0.4,0,0,0,0.5163977794943223,0.4233333333333333,0.41333333333333344,0.42333333333333334,0.41
0.8,0.4,0.0,0,0,0,0.5163977794943223,0.4066666666666666,0.41666666666666674,0.42,0.4433333333333333
0.0,0.4,1.0,0,0,0,0.6218252702059212,0.4566666666666667,0.46,0.45,0.4666666666666666
0.0,1.0,0.4,0,0,0,0.6218252702059212,0.48,0.4666666666666666,0.4366666666666667,0.4533333333333334
0.4,0.0,1.0,0,0,0,0.6218252702059212,0.46,0.43,0.4666666666666668,0.4599999999999999
0.4,1.0,0.0,0,0,0,0.6218252702059212,0.4666666666666666,0.4233333333333333,0.44000000000000006,0.43333333333333335
1.0,0.0,0.4,0,0,0,0.6218252702059212,0.44,0.45,0.43999999999999995,0.46
1.0,0.4,0.0,0,0,0,0.6218252702059212,0.46333333333333326,0.4466666666666667,0.4266666666666667,0.45333333333333337
0.0,0.6,0.6,0,0,0,0.48989794855663565,0.3566666666666667,0.43,0.4433333333333334,0.43666666666666665
0.6,0.0,0.6,0,0,0,0.48989794855663565,0.43999999999999995,0.4333333333333333,0.46,0.45666666666666667
0.6,0.6,0.0,0,0,0,0.48989794855663565,0.42333333333333345,0.41666666666666663,0.4266666666666667,0.42999999999999994
0.0,0.6,0.8,0,0,0,0.5773502691896258,0.5533333333333333,0.5266666666666667,0.5266666666666666,0.5133333333333333
0.0,0.8,0.6,0,0,0,0.5773502691896258,0.4933333333333334,0.51,0.47666666666666657,0.5299999999999998
0.6,0.0,0.8,0,0,0,0.5773502691896258,0.49666666666666665,0.56,0.5466666666666667,0.5333333333333333
0.6,0.8,0.0,0,0,0,0.5773502691896258,0.5266666666666666,0.5166666666666666,0.52,0.5300000000000001
0.8,0.0,0.6,0,0,0,0.5773502691896258,0.5333333333333333,0.51,0.5233333333333333,0.5199999999999999
0.8,0.6,0.0,0,0,0,0.5773502691896258,0.52,0.5433333333333333,0.5066666666666666,0.5033333333333333
0.0,0.6,1.0,0,0,0,0.6733003292241385,0.57,0.5533333333333335,0.5666666666666667,0.5399999999999999
0.0,1.0,0.6,0,0,0,0.6733003292241385,0.5466666666666665,0.5333333333333333,0.5299999999999998,0.5733333333333333
0.6,0.0,1.0,0,0,0,0.6733003292241385,0.5399999999999999,0.5599999999999999,0.56,0.5366666666666666
0.6,1.0,0.0,0,0,0,0.6733003292241385,0.56,0.56,0.5333333333333332,0.5466666666666667
1.0,0.0,0.6,0,0,0,0.6733003292241385,0.5733333333333334,0.5166666666666666,0.58,0.5566666666666666
1.0,0.6,0.0,0,0,0,0.6733003292241385,0.55,0.5633333333333332,0.5366666666666666,0.55
0.0,0.8,0.8,0,0,0,0.653197264742181,0.6033333333333333,0.6,0.5933333333333333,0.59
0.8,0.0,0.8,0,0,0,0.653197264742181,0.6199999999999999,0.6133333333333333,0.6166666666666666,0.61
0.8,0.8,0.0,0,0,0,0.653197264742181,0.61,0.61,0.61,0.6066666666666667
0.0,0.8,1.0,0,0,0,0.7393691004272945,0.6066666666666667,0.6433333333333333,0.63,0.6433333333333333
0.0,1.0,0.8,0,0,0,0.7393691004272945,0.6299999999999999,0.6366666666666666,0.63,0.6433333333333333
0.8,0.0,1.0,0,0,0,0.7393691004272945,0.65,0.6299999999999999,0.6366666666666666,0.6233333333333334
0.8,1.0,0.0,0,0,0,0.7393691004272945,0.6166666666666667,0.6233333333333334,0.6333333333333333,0.6233333333333334
1.0,0.0,0.8,0,0,0,0.7393691004272945,0.6433333333333333,0.6466666666666666,0.6266666666666666,0.6199999999999999
1.0,0.8,0.0,0,0,0,0.7393691004272945,0.6333333333333333,0.6466666666666667,0.6333333333333333,0.6466666666666666
0.0,1.0,1.0,0,0,0,0.8164965809277261,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669
1.0,0.0,1.0,0,0,0,0.8164965809277261,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669
1.0,1.0,0.0,0,0,0,0.8164965809277261,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669
0.2,0.2,0.2,0,0,0,0.20000000000000004,0.13333333333333333,0.1133333333333333,0.09666666666666666,0.11666666666666668
0.2,0.2,0.4,0,0,0,0.28284271247461906,0.1833333333333333,0.16666666666666663,0.17666666666666664,0.16666666666666663
0.2,0.4,0.2,0,0,0,0.28284271247461906,0.18666666666666665,0.15666666666666665,0.18999999999999997,0.18333333333333332
0.4,0.2,0.2,0,0,0,0.28284271247461906,0.15,0.19999999999999996,0.21666666666666665,0.16666666666666663
0.2,0.2,0.6,0,0,0,0.38297084310253526,0.31999999999999995,0.2666666666666666,0.26999999999999996,0.24666666666666667
0.2,0.6,0.2,0,0,0,0.3829708431025353,0.29,0.29666666666666663,0.2533333333333333,0.26999999999999996
0.6,0.2,0.2,0,0,0,0.3829708431025353,0.27999999999999997,0.27333333333333326,0.2866666666666666,0.2833333333333333
0.2,0.2,0.8,0,0,0,0.4898979485566357,0.3666666666666667,0.37000000000000005,0.32666666666666666,0.36
0.2,0.8,0.2,0,0,0,0.4898979485566357,0.34333333333333343,0.37333333333333335,0.35333333333333333,0.35000000000000014
0.8,0.2,0.2,0,0,0,0.4898979485566357,0.35333333333333344,0.3733333333333334,0.37666666666666676,0.3766666666666667
0.2,0.2,1.0,0,0,0,0.6000000000000001,0.4,0.36333333333333334,0.4,0.3733333333333334
0.2,1.0,0.2,0,0,0,0.6000000000000001,0.38333333333333336,0.4266666666666667,0.4133333333333333,0.39333333333333337
1.0,0.2,0.2,0,0,0,0.6000000000000001,0.39000000000000007,0.38000000000000006,0.3933333333333334,0.40333333333333343
0.2,0.4,0.4,0,0,0,0.3464101615137755,0.23666666666666664,0.26666666666666666,0.25999999999999995,0.20999999999999996
0.4,0.2,0.4,0,0,0,0.3464101615137755,0.2866666666666667,0.2633333333333333,0.27666666666666667,0.22666666666666666
0.4,0.4,0.2,0,0,0,0.3464101615137755,0.21666666666666667,0.21999999999999992,0.2533333333333333,0.26999999999999996
0.2,0.4,0.6,0,0,0,0.4320493798938574,0.3933333333333334,0.39666666666666667,0.32333333333333336,0.3666666666666666
0.2,0.6,0.4,0,0,0,0.4320493798938574,0.30999999999999994,0.39333333333333337,0.39,0.32666666666666666
0.4,0.2,0.6,0,0,0,0.4320493798938574,0.39,0.37000000000000005,0.37333333333333335,0.38
0.4,0.6,0.2,0,0,0,0.4320493798938574,0.36333333333333345,0.37666666666666665,0.37333333333333335,0.36
0.6,0.2,0.4,0,0,0,0.4320493798938574,0.40666666666666673,0.3133333333333333,0.3866666666666667,0.36666666666666664
0.6,0.4,0.2,0,0,0,0.4320493798938574,0.3533333333333333,0.37333333333333335,0.4100000000000001,0.35333333333333333
0.2,0.4,0.8,0,0,0,0.5291502622129182,0.47,0.44000000000000006,0.42666666666666664,0.4366666666666667
0.2,0.8,0.4,0,0,0,0.5291502622129182,0.4233333333333333,0.45666666666666655,0.4566666666666667,0.42
0.4,0.2,0.8,0,0,0,0.5291502622129182,0.44666666666666666,0.4633333333333334,0.48,0.46
0.4,0.8,0.2,0,0,0,0.5291502622129182,0.4666666666666666,0.46,0.48666666666666664,0.46666666666666673
0.8,0.2,0.4,0,0,0,0.5291502622129182,0.4766666666666666,0.44,0.4466666666666667,0.4433333333333334
0.8,0.4,0.2,0,0,0,0.5291502622129182,0.44333333333333336,0.44333333333333336,0.4466666666666667,0.4700000000000001
0.2,0.4,1.0,0,0,0,0.6324555320336759,0.4533333333333333,0.46666666666666673,0.45000000000000007,0.5099999999999999
0.2,1.0,0.4,0,0,0,0.632455532033676,0.5033333333333332,0.5,0.46666666666666656,0.4533333333333333
0.4,0.2,1.0,0,0,0,0.6324555320336759,0.51,0.48333333333333334,0.5,0.5100000000000001
0.4,1.0,0.2,0,0,0,0.632455532033676,0.5100000000000001,0.45,0.47,0.49
1.0,0.2,0.4,0,0,0,0.632455532033676,0.49,0.4866666666666667,0.48,0.46333333333333326
1.0,0.4,0.2,0,0,0,0.632455532033676,0.48,0.47999999999999987,0.4933333333333333,0.49
0.2,0.6,0.6,0,0,0,0.5033222956847166,0.4933333333333334,0.43000000000000005,0.44666666666666666,0.4966666666666667
0.6,0.2,0.6,0,0,0,0.5033222956847166,0.49333333333333335,0.47666666666666674,0.53,0.4733333333333334
0.6,0.6,0.2,0,0,0,0.5033222956847166,0.4600000000000001,0.4566666666666667,0.4933333333333334,0.4433333333333333
0.2,0.6,0.8,0,0,0,0.5887840577551898,0.56,0.5666666666666665,0.5566666666666666,0.56
0.2,0.8,0.6,0,0,0,0.5887840577551898,0.5733333333333333,0.5466666666666666,0.5733333333333333,0.5533333333333332
0.6,0.2,0.8,0,0,0,0.5887840577551898,0.5333333333333333,0.5533333333333332,0.5433333333333333,0.53
0.6,0.8,0.2,0,0,0,0.5887840577551898,0.5533333333333333,0.5133333333333333,0.5433333333333334,0.5266666666666666
0.8,0.2,0.6,0,0,0,0.5887840577551898,0.5633333333333332,0.5133333333333333,0.5666666666666668,0.5366666666666666
0.8,0.6,0.2,0,0,0,0.5887840577551898,0.54,0.5566666666666666,0.5433333333333333,0.5466666666666666
0.2,0.6,1.0,0,0,0,0.6831300510639733,0.5433333333333333,0.56,0.5766666666666665,0.5633333333333332
0.2,1.0,0.6,0,0,0,0.6831300510639733,0.5833333333333334,0.5933333333333334,0.5533333333333333,0.59
0.6,0.2,1.0,0,0,0,0.6831300510639733,0.5966666666666667,0.5766666666666665,0.5666666666666668,0.5766666666666667
0.6,1.0,0.2,0,0,0,0.6831300510639733,0.6033333333333333,0.5966666666666667,0.5866666666666667,0.57
1.0,0.2,0.6,0,0,0,0.6831300510639733,0.6,0.5633333333333334,0.5933333333333333,0.5966666666666666
1.0,0.6,0.2,0,0,0,0.6831300510639733,0.58,0.5766666666666665,0.5633333333333335,0.5966666666666667
0.2,0.8,0.8,0,0,0,0.66332495807108,0.6466666666666667,0.6266666666666666,0.6333333333333333,0.6466666666666666
0.8,0.2,0.8,0,0,0,0.66332495807108,0.6199999999999999,0.6233333333333334,0.6333333333333333,0.6366666666666666
0.8,0.8,0.2,0,0,0,0.66332495807108,0.6433333333333333,0.6166666666666667,0.6266666666666666,0.6333333333333333
0.2,0.8,1.0,0,0,0,0.7483314773547884,0.6566666666666667,0.6666666666666669,0.6666666666666669,0.6566666666666667
0.2,1.0,0.8,0,0,0,0.7483314773547884,0.6433333333333333,0.6800000000000002,0.68,0.6633333333333336
0.8,0.2,1.0,0,0,0,0.7483314773547884,0.67,0.6533333333333334,0.6633333333333336,0.6966666666666669
0.8,1.0,0.2,0,0,0,0.7483314773547884,0.6633333333333334,0.65,0.6666666666666669,0.65
1.0,0.2,0.8,0,0,0,0.7483314773547884,0.6533333333333334,0.6566666666666668,0.65,0.6600000000000001
1.0,0.8,0.2,0,0,0,0.7483314773547884,0.6733333333333335,0.6666666666666669,0.6933333333333336,0.69
0.2,1.0,1.0,0,0,0,0.8246211251235321,0.6900000000000002,0.6933333333333336,0.6966666666666669,0.6866666666666669
1.0,0.2,1.0,0,0,0,0.8246211251235321,0.7000000000000003,0.6900000000000003,0.7066666666666669,0.7066666666666669
1.0,1.0,0.2,0,0,0,0.8246211251235321,0.6866666666666669,0.6900000000000002,0.6966666666666669,0.6900000000000002
0.4,0.4,0.4,0,0,0,0.4000000000000001,0.3633333333333333,0.3133333333333333,0.34333333333333343,0.3633333333333333
0.4,0.4,0.6,0,0,0,0.47609522856952335,0.42333333333333323,0.48,0.47666666666666674,0.4866666666666666
0.4,0.6,0.4,0,0,0,0.47609522856952335,0.49999999999999994,0.45000000000000007,0.4566666666666667,0.4599999999999999
0.6,0.4,0.4,0,0,0,0.47609522856952335,0.41666666666666663,0.4700000000000001,0.4566666666666667,0.5033333333333333
0.4,0.4,0.8,0,0,0,0.5656854249492381,0.5466666666666665,0.5333333333333334,0.5499999999999999,0.52
0.4,0.8,0.4,0,0,0,0.5656854249492381,0.48999999999999994,0.5133333333333333,0.51,0.49999999999999994
0.8,0.4,0.4,0,0,0,0.5656854249492381,0.5399999999999999,0.5399999999999999,0.5433333333333333,0.51
0.4,0.4,1.0,0,0,0,0.6633249580710799,0.5333333333333333,0.5833333333333333,0.5166666666666666,0.5733333333333334
0.4,1.0,0.4,0,0,0,0.66332495807108,0.5933333333333333,0.5666666666666667,0.5333333333333333,0.54
1.0,0.4,0.4,0,0,0,0.66332495807108,0.5433333333333332,0.5933333333333334,0.5733333333333334,0.5133333333333333
0.4,0.6,0.6,0,0,0,0.5416025603090641,0.5299999999999999,0.5100000000000001,0.54,0.55
0.6,0.4,0.6,0,0,0,0.5416025603090641,0.55,0.5733333333333333,0.5499999999999999,0.5833333333333333
0.6,0.6,0.4,0,0,0,0.5416025603090641,0.5533333333333333,0.5666666666666665,0.5733333333333334,0.5533333333333333
0.4,0.6,0.8,0,0,0,0.6218252702059212,0.5999999999999999,0.6099999999999999,0.63,0.6733333333333335
0.4,0.8,0.6,0,0,0,0.6218252702059212,0.6366666666666667,0.5766666666666667,0.63,0.61
0.6,0.4,0.8,0,0,0,0.6218252702059212,0.68,0.6433333333333333,0.5666666666666667,0.5866666666666666
0.6,0.8,0.4,0,0,0,0.6218252702059212,0.6299999999999999,0.6566666666666667,0.6466666666666666,0.6766666666666669
0.8,0.4,0.6,0,0,0,0.6218252702059212,0.59,0.6133333333333333,0.6633333333333334,0.6333333333333333
0.8,0.6,0.4,0,0,0,0.6218252702059212,0.6633333333333334,0.6166666666666667,0.6233333333333334,0.6233333333333333
0.4,0.6,1.0,0,0,0,0.7118052168020874,0.66,0.6700000000000002,0.6366666666666666,0.66
0.4,1.0,0.6,0,0,0,0.7118052168020874,0.6366666666666666,0.6733333333333333,0.6466666666666666,0.6533333333333333
0.6,0.4,1.0,0,0,0,0.7118052168020874,0.64,0.7033333333333335,0.6533333333333334,0.65
0.6,1.0,0.4,0,0,0,0.7118052168020874,0.68,0.67,0.6833333333333335,0.6133333333333333
1.0,0.4,0.6,0,0,0,0.7118052168020874,0.6733333333333333,0.6833333333333335,0.63,0.6766666666666667
1.0,0.6,0.4,0,0,0,0.7118052168020874,0.6933333333333335,0.6566666666666666,0.6700000000000002,0.6566666666666667
0.4,0.8,0.8,0,0,0,0.692820323027551,0.6933333333333336,0.6866666666666669,0.7066666666666667,0.7200000000000002
0.8,0.4,0.8,0,0,0,0.692820323027551,0.6999999999999998,0.7333333333333334,0.6966666666666669,0.7333333333333334
0.8,0.8,0.4,0,0,0,0.692820323027551,0.7466666666666667,0.7600000000000001,0.7133333333333334,0.7166666666666667
0.4,0.8,1.0,0,0,0,0.7745966692414834,0.7666666666666667,0.7233333333333334,0.7866666666666667,0.7233333333333336
0.4,1.0,0.8,0,0,0,0.7745966692414834,0.7500000000000001,0.7366666666666667,0.7900000000000001,0.7600000000000001
0.8,0.4,1.0,0,0,0,0.7745966692414834,0.7233333333333334,0.7500000000000001,0.7666666666666668,0.7766666666666668
0.8,1.0,0.4,0,0,0,0.7745966692414834,0.7633333333333333,0.73,0.7766666666666667,0.7100000000000002
1.0,0.4,0.8,0,0,0,0.7745966692414834,0.7400000000000001,0.7733333333333335,0.7400000000000001,0.7400000000000001
1.0,0.8,0.4,0,0,0,0.7745966692414834,0.7733333333333334,0.7466666666666668,0.7566666666666668,0.7533333333333334
0.4,1.0,1.0,0,0,0,0.8485281374238571,0.8,0.7933333333333334,0.7666666666666667,0.8033333333333335
1.0,0.4,1.0,0,0,0,0.8485281374238571,0.79,0.7966666666666669,0.8066666666666668,0.7733333333333334
1.0,1.0,0.4,0,0,0,0.8485281374238571,0.7933333333333333,0.7733333333333334,0.7633333333333334,0.8133333333333335
0.6,0.6,0.6,0,0,0,0.6000000000000001,0.6533333333333334,0.6533333333333333,0.6766666666666667,0.6566666666666667
0.6,0.6,0.8,0,0,0,0.6733003292241386,0.7566666666666667,0.7566666666666667,0.7533333333333334,0.7600000000000001
0.6,0.8,0.6,0,0,0,0.6733003292241385,0.7566666666666667,0.7566666666666668,0.7466666666666667,0.7533333333333333
0.8,0.6,0.6,0,0,0,0.6733003292241385,0.7533333333333334,0.7566666666666667,0.7333333333333334,0.7600000000000001
0.6,0.6,1.0,0,0,0,0.7571877794400366,0.7566666666666667,0.78,0.7666666666666666,0.7733333333333333
0.6,1.0,0.6,0,0,0,0.7571877794400366,0.7633333333333332,0.8033333333333332,0.7900000000000001,0.7733333333333334
1.0,0.6,0.6,0,0,0,0.7571877794400366,0.7799999999999998,0.7566666666666666,0.7866666666666667,0.7733333333333334
0.6,0.8,0.8,0,0,0,0.7393691004272945,0.8033333333333335,0.8266666666666667,0.7733333333333334,0.8033333333333335
0.8,0.6,0.8,0,0,0,0.7393691004272945,0.8066666666666668,0.8300000000000002,0.8166666666666668,0.8433333333333333
0.8,0.8,0.6,0,0,0,0.7393691004272945,0.8333333333333333,0.84,0.82,0.8
0.6,0.8,1.0,0,0,0,0.8164965809277261,0.8100000000000002,0.8833333333333334,0.8266666666666667,0.8266666666666667
0.6,1.0,0.8,0,0,0,0.8164965809277261,0.8500000000000001,0.8633333333333333,0.8666666666666666,0.86
0.8,0.6,1.0,0,0,0,0.8164965809277261,0.8633333333333334,0.8466666666666666,0.8766666666666667,0.8466666666666667
0.8,1.0,0.6,0,0,0,0.8164965809277261,0.8200000000000002,0.8600000000000001,0.8499999999999999,0.86
1.0,0.6,0.8,0,0,0,0.8164965809277261,0.8766666666666667,0.8266666666666669,0.8733333333333333,0.8399999999999999
1.0,0.8,0.6,0,0,0,0.8164965809277261,0.8566666666666667,0.86,0.8666666666666667,0.8533333333333334
0.6,1.0,1.0,0,0,0,0.8869423130433381,0.87,0.89,0.8766666666666667,0.8933333333333334
1.0,0.6,1.0,0,0,0,0.8869423130433381,0.9133333333333334,0.8666666666666667,0.8966666666666666,0.8633333333333333
1.0,1.0,0.6,0,0,0,0.8869423130433381,0.9166666666666665,0.88,0.9133333333333334,0.8733333333333334
0.8,0.8,0.8,0,0,0,0.8000000000000002,0.89,0.9333333333333335,0.9233333333333333,0.9066666666666667
0.8,0.8,1.0,0,0,0,0.8717797887081348,0.9433333333333335,0.9433333333333332,0.9266666666666667,0.94
0.8,1.0,0.8,0,0,0,0.8717797887081348,0.94,0.9533333333333335,0.9366666666666668,0.9266666666666665
1.0,0.8,0.8,0,0,0,0.8717797887081348,0.93,0.9333333333333335,0.9366666666666668,0.95
0.8,1.0,1.0,0,0,0,0.938083151964686,0.9533333333333333,0.96,0.9733333333333333,0.9633333333333334
1.0,0.8,1.0,0,0,0,0.938083151964686,0.97,0.9566666666666666,0.9633333333333333,0.9633333333333334
1.0,1.0,0.8,0,0,0,0.938083151964686,0.9766666666666666,0.9866666666666666,0.9566666666666666,0.9766666666666666
1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,1.0,1.0
